Abb,NAME,COMPOSITION,COMPARTMENT,REPLACEMENT ID,CHARGE
apoC3[s],apoC3,C484H760N128O149S3,s,m01355s,0
apoE[s],apoE,C1569H2559N477O483S10,s,m01359s,0
Intermediate Density Lipoprotein[s],Intermediate Density Lipoprotein,X,s,idl_hs_s,0
Low Density Lipoprotein[s],Low Density Lipoprotein,X,s,ldl_hs_s,0
High Density Lipoprotein[s],High Density Lipoprotein,X,s,hdl_hs_s,0
Chylomicron Lipoprotein[c],Chylomicron Lipoprotein,X,c,chylo_hs_c,0
Chylomicron Lipoprotein[s],Chylomicron Lipoprotein,X,s,chylo_hs_s,0
2;5-dihydroxybenzoate[s],"2,5-dihydroxybenzoate",C7H5O4,s,m00576s,-1
formyl-N-acetyl-5-methoxykynurenamine[s],formyl-N-acetyl-5-methoxykynurenamine,,s,m01839s,0
peroxynitrite[s],peroxynitrite,NO3,s,m02714s,-1
homocysteine-thiolactone[s],homocysteine-thiolactone,C4H8NOS,s,m02134s,1
gamma-glutamyl-cysteine[s],gamma-glutamyl-cysteine,C8H13N2O5S,s,m01927s,-1
melatonin[s],melatonin,,s,m02460s,0
6-hydroxymelatonin[s],6-hydroxymelatonin,,s,m01161s,0
picolinic acid[s],picolinic acid,C6H4NO2,s,m02752s,-1
uroporphyrin I[s],uroporphyrin I,C40H30N4O16,s,m03125s,-8
porphobilinogen[s],porphobilinogen,C10H13N2O4,s,m02756s,-1
propane-1;2-diol[s],"propane-1,2-diol",,s,m02771s,0
S-adenosylmethioninamine[s],S-adenosylmethioninamine,C14H24N6O3S,s,m02870s,2
L-xylulose[s],L-xylulose,,s,m02425s,0
D-xylulose[s],D-xylulose,,s,m01759s,0
malonic-dialdehyde[s],malonic-dialdehyde,,s,m02441s,-1
imidazole-4-acetate[s],imidazole-4-acetate,C5H5N2O2,s,m02166s,-1
aminoacetone[s],aminoacetone,C3H8NO,s,m01332s,1
sphinganine[s],sphinganine,C18H40NO2,s,m02927s,1
2-arachidonoylglycerol[s],2-arachidonoylglycerol,,s,m00635s,0
pristanic acid[s],pristanic acid,C19H37O2,s,m02766s,-1
12;13-hydroxyoctadec-9(z)-enoate[s],"12,13-hydroxyoctadec-9(z)-enoate",C18H33O4,s,m00314s,-1
9;10-hydroxyoctadec-12(Z)-enoate[s],"9,10-hydroxyoctadec-12(Z)-enoate",C18H33O4,s,m01220s,-1
fructose-1;6-bisphosphate[s],"fructose-1,6-bisphosphate",C6H10O12P2,s,m01841s,-4
cocaine[s],cocaine,,s,m01601s,0
5-amino-2-oxopentanoic acid[s],5-amino-2-oxopentanoic acid,,s,m01073s,0
5-amino-2-oxopentanoic acid[c],5-amino-2-oxopentanoic acid,,c,m01073c,0
Dopamine 4-O-Sulphate[c],Dopamine 4-O-Sulphate,,c,dopa4sf_c,0
Dopamine-4-O-Glucuronide[c],Dopamine-4-O-Glucuronide,,c,dopa4glcur_c,0
Dopamine-3-O-Glucuronide[c],Dopamine-3-O-Glucuronide,,c,dopa3glcur_c,0
3;4-Dihydroxyphenylethanol[c],"3,4-Dihydroxyphenylethanol",,c,34dhpe_c,0
Dopamine 4-O-Sulphate[s],Dopamine 4-O-Sulphate,,s,dopa4sf_s,0
Dopamine-4-O-Glucuronide[s],Dopamine-4-O-Glucuronide,,s,dopa4glcur_s,0
Dopamine-3-O-Glucuronide[s],Dopamine-3-O-Glucuronide,,s,dopa3glcur_s,0
5-S-glutathionyl-L-dopa[s],5-S-glutathionyl-L-dopa,C19H25N4O10S,s,m01139s,-1
5-S-Cysteinylglycine Dopa[s],5-S-Cysteinylglycine Dopa,,s,5cysgly34dhphe_s,0
5-S-cysteinyldopa[s],5-S-cysteinyldopa,,s,m01134s,0
6-Hydroxydopamine-Quinone[c],6-Hydroxydopamine-Quinone,C8H10NO3,c,6hddopaqn_c,0
5-S-Cysteinyldopamine[c],5-S-Cysteinyldopamine,C11H17N2O4S,c,5cysdopa_c,1
2;3-Dihydro-1H-Indole-5;6-Dione[c],"2,3-Dihydro-1H-Indole-5,6-Dione",,c,23dh1i56dio_c,0
4-S-Glutathionyl-5;6-Dihydroxyindoline[c],"4-S-Glutathionyl-5,6-Dihydroxyindoline",C18H23N4O8S,c,4glu56dihdind_c,-1
Indole-5;6-Quinone[c],"Indole-5,6-Quinone",,c,ind56qn_c,0
4-S-Glutathionyl-5;6-Dihydroxyindoline[s],"4-S-Glutathionyl-5,6-Dihydroxyindoline",C18H23N4O8S,s,4glu56dihdind_s,-1
5-S-Cysteinyldopamine[s],5-S-Cysteinyldopamine,C11H17N2O4S,s,5cysdopa_s,1
5-S-glutathionyl-dopamine[s],5-S-glutathionyl-dopamine,,s,m01138s,0
6;7-dihydroxy-1;2;3;4-tetrahydroisoquinoline[s],"6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline",C9H12NO2,s,m01154s,1
1;2-dehydrosalsolinol[s],"1,2-dehydrosalsolinol",,s,m00231s,0
dihydroceramide pool[r],dihydroceramide pool,C18H38NO2RCO,r,m01699r,0
sphinganine[g],sphinganine,C18H40NO2,g,m02927g,1
dihydroceramide pool[g],dihydroceramide pool,C18H38NO2RCO,g,m01699g,0
Phytoceramide[g],Phytoceramide,C18H38NO3RCO,g,phcrm_hs_g,0
Phytosphingosine[g],Phytosphingosine,C18H40NO3,g,phsphings_g,1
Phytoceramide[r],Phytoceramide,C18H38NO3RCO,r,phcrm_hs_r,0
Phytosphingosine[r],Phytosphingosine,C18H40NO3,r,phsphings_r,1
Galactosyl Glucosyl Ceramide[s],Galactosyl Glucosyl Ceramide,C30H56NO12RCO,s,galgluside_hs_s,0
Ganglioside Gm1[l],Ganglioside Gm1,C55H95N3O30RCO,l,gm1_hs_l,-1
GA2[l],GA2,C38H69N2O17RCO,l,m01905l,0
GA1[l],GA1,C44H79N2O22RCO,l,m01904l,0
GD2[l],GD2,C60H101N4O33RCO,l,m01946l,-2
GD1b[l],GD1b,C66H111N4O38RCO,l,m01943l,-2
GM2alpha[l],GM2alpha,C49H85N3O25RCO,l,m02014l,-1
GM1alpha[l],GM1alpha,C55H95N3O30RCO,l,m02009l,-1
Phytoceramide[c],Phytoceramide,C18H38NO3RCO,c,phcrm_hs_c,0
GD3[s],GD3,C52H88N3O28RCO,s,m01947s,-2
GM3[s],GM3,C41H72N2O20RCO,s,m02015s,-1
GA1[s],GA1,C44H79N2O22RCO,s,m01904s,0
GM1alpha[s],GM1alpha,C55H95N3O30RCO,s,m02009s,-1
GM2alpha[s],GM2alpha,C49H85N3O25RCO,s,m02014s,-1
GD3[l],GD3,C52H88N3O28RCO,l,m01947l,-2
Ganglioside Gm1[s],Ganglioside Gm1,C55H95N3O30RCO,s,gm1_hs_s,-1
Ganglioside Gm1[c],Ganglioside Gm1,C55H95N3O30RCO,c,gm1_hs_c,-1
GM1b[s],GM1b,C55H95N3O30RCO,s,m02010s,-1
GD1a[s],GD1a,C66H111N4O38RCO,s,m01941s,-2
GD1b[s],GD1b,C66H111N4O38RCO,s,m01943s,-2
GT1b[s],GT1b,C77H127N5O46RCO,s,m02030s,-3
GD2[s],GD2,C60H101N4O33RCO,s,m01946s,-2
Ganglioside Gm1[n],Ganglioside Gm1,C55H95N3O30RCO,n,gm1_hs_n,-1
GD1a[n],GD1a,C66H111N4O38RCO,n,m01941n,-2
PC-LD pool[n],PC-LD pool,C10H18NO8PR2,n,m02684n,0
SM pool[n],SM pool,C23H48N2O5PRCO,n,m02908n,0
Phytosphingosine[c],Phytosphingosine,C18H40NO3,c,phsphings_c,1
Phytosphingosine-1-Phosphate[c],Phytosphingosine-1-Phosphate,C18H39NO6P,c,phsph1p_c,-1
sphingosine[n],sphingosine,C18H38NO2,n,m02929n,1
sphingosine-1-phosphate[n],sphingosine-1-phosphate,C18H37NO5P,n,m02930n,-1
sphinganine[n],sphinganine,C18H40NO2,n,m02927n,1
sphinganine-1-phosphate[n],sphinganine-1-phosphate,C18H39NO5P,n,m02928n,-1
phosphocholine[n],phosphocholine,C5H13NO4P,n,m02738n,-1
CMP-N-acetylneuraminate[s],CMP-N-acetylneuraminate,C20H29N4O16P,s,m01592s,-2
2-Hydroxyhexadecanal[c],2-Hydroxyhexadecanal,,c,hhxdcal_c,0
3;4-Dihydroxyphenylethanol[s],"3,4-Dihydroxyphenylethanol",,s,34dhpe_s,0
GD3[m],GD3,C52H88N3O28RCO,m,m01947m,-2
biomass[c],biomass,X,c,temp001c,0
12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha;7alpha-Dihydroxy-5beta-cholan-24-oic acid[c],"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid",C24H37O5,c,12dhchol_c,-1
12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha;7alpha-Dihydroxy-5beta-cholan-24-oic acid[s],"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid",C24H37O5,s,12dhchol_s,-1
3-Dehydrocholic acid; 3oxo-7alpha;12alpha-Dihydroxy-5beta-cholan-24-oic acid[c],"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",C24H37O5,c,3dhchol_c,-1
3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c],3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,C24H37O4,c,3dhcdchol_c,-1
3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s],3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,C24H37O4,s,3dhcdchol_s,-1
3-Dehydrocholic acid; 3oxo-7alpha;12alpha-Dihydroxy-5beta-cholan-24-oic acid[s],"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",C24H37O5,s,3dhchol_s,-1
3-dehydro-Deoxycholate[c],3-dehydro-Deoxycholate,C24H37O4,c,3dhdchol_c,-1
3-dehydro-Deoxycholate[s],3-dehydro-Deoxycholate,C24H37O4,s,3dhdchol_s,-1
3-dehydro-Lithocholate[c],3-dehydro-Lithocholate,C24H37O3,c,3dhlchol_c,-1
3-dehydro-Lithocholate[s],3-dehydro-Lithocholate,C24H37O3,s,3dhlchol_s,-1
7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c],7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,C24H37O4,c,7dhcdchol_c,-1
7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s],7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,C24H37O4,s,7dhcdchol_s,-1
7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha;12alpha-Dihydroxy-5beta-cholan-24-oic acid[c],"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",C24H37O5,c,7dhchol_c,-1
7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha;12alpha-Dihydroxy-5beta-cholan-24-oic acid[s],"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",C24H37O5,s,7dhchol_s,-1
Cholic acid-24glucuronide; CA-24G[c],"Cholic acid-24glucuronide, CA-24G",C30H47O11,c,ca24g_c,-1
Cholic acid-24glucuronide; CA-24G[r],"Cholic acid-24glucuronide, CA-24G",C30H47O11,r,ca24g_r,-1
Cholic acid-24glucuronide; CA-24G[s],"Cholic acid-24glucuronide, CA-24G",C30H47O11,s,ca24g_s,-1
Cholic acid 3-sulfate[c],Cholic acid 3-sulfate,C24H38O8S,c,ca3s_c,-2
Cholic acid 3-sulfate[s],Cholic acid 3-sulfate,C24H38O8S,s,ca3s_s,-2
Chenodeoxycholic acid-24glucuronide; CDCA-24G[c],"Chenodeoxycholic acid-24glucuronide, CDCA-24G",C30H47O10,c,cdca24g_c,-1
Chenodeoxycholic acid-24glucuronide; CDCA-24G[r],"Chenodeoxycholic acid-24glucuronide, CDCA-24G",C30H47O10,r,cdca24g_r,-1
Chenodeoxycholic acid-24glucuronide; CDCA-24G[s],"Chenodeoxycholic acid-24glucuronide, CDCA-24G",C30H47O10,s,cdca24g_s,-1
Chenodeoxycholic acid-3glucuronide; CDCA-3G[c],"Chenodeoxycholic acid-3glucuronide, CDCA-3G",C30H47O10,c,cdca3g_c,-1
Chenodeoxycholic acid-3glucuronide; CDCA-3G[r],"Chenodeoxycholic acid-3glucuronide, CDCA-3G",C30H47O10,r,cdca3g_r,-1
Chenodeoxycholic acid-3glucuronide; CDCA-3G[s],"Chenodeoxycholic acid-3glucuronide, CDCA-3G",C30H47O10,s,cdca3g_s,-1
Hyocholic acid; gamma-Muricholate[c],Hyocholic acid; gamma-Muricholate,C24H39O5,c,hyochol_c,-1
Coprostanol[c],Coprostanol,C27H48O,c,coprost_c,0
Coprostanol[s],Coprostanol,C27H48O,s,coprost_s,0
Deoxycholic acid-24glucuronide; CDA-24G[c],"Deoxycholic acid-24glucuronide, CDA-24G",C30H47O10,c,dca24g_c,-1
Deoxycholic acid-24glucuronide; CDA-24G[r],"Deoxycholic acid-24glucuronide, CDA-24G",C30H47O10,r,dca24g_r,-1
Deoxycholic acid-24glucuronide; CDA-24G[s],"Deoxycholic acid-24glucuronide, CDA-24G",C30H47O10,s,dca24g_s,-1
Deoxycholic acid-3glucuronide; CDA-3G[c],"Deoxycholic acid-3glucuronide, CDA-3G",C30H47O10,c,dca3g_c,-1
Deoxycholic acid-3glucuronide; CDA-3G[r],"Deoxycholic acid-3glucuronide, CDA-3G",C30H47O10,r,dca3g_r,-1
Deoxycholic acid-3glucuronide; CDA-3G[s],"Deoxycholic acid-3glucuronide, CDA-3G",C30H47O10,s,dca3g_s,-1
Deoxycholic acid 3-sulfate[c],Deoxycholic acid 3-sulfate,C24H38O7S,c,dca3s_c,-2
Deoxycholic acid 3-sulfate[s],Deoxycholic acid 3-sulfate,C24H38O7S,s,dca3s_s,-2
Glycocholic acid 3-sulfate[c],Glycocholic acid 3-sulfate,C26H42NO9S,c,gca3s_c,-1
Glycochenodeoxycholic acid 3-sulfate[c],Glycochenodeoxycholic acid 3-sulfate,C26H42NO8S,c,gcdca3s_c,-1
Glycodeoxycholic acid 3-sulfate[c],Glycodeoxycholic acid 3-sulfate,C26H42NO8S,c,gdca3s_c,-1
Glycoursodeoxycholic acid 3-sulfate[c],Glycoursodeoxycholic acid 3-sulfate,C26H42NO8S,c,gudca3s_c,-1
Hyocholic acid-24glucuronide; HCA-24G[c],"Hyocholic acid-24glucuronide, HCA-24G",C30H47O11,c,hca24g_c,-1
Hyocholic acid-6glucuronide; HCA-6G[c],"Hyocholic acid-6glucuronide, HCA-6G",C30H47O11,c,hca6g_c,-1
Hyodeoxycholic acid-24glucuronide; HDCA-24G[c],"Hyodeoxycholic acid-24glucuronide, HDCA-24G",C30H47O10,c,hdca24g_c,-1
Hyodeoxycholic acid-6glucuronide; HDCA-6G[c],"Hyodeoxycholic acid-6glucuronide, HDCA-6G",C30H47O10,c,hdca6g_c,-1
Isochenodeoxycholic acid; 3beta;7alpha-Dihydroxy-5beta-cholanic acid[c],"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",C24H39O4,c,icdchol_c,-1
Isochenodeoxycholic acid; 3beta;7alpha;12alpha-Trihydroxy-5beta-cholanic acid[c],"Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",C24H39O5,c,isochol_c,-1
Lithocholic acid-24glucuronide; CDCA-24G[c],"Lithocholic acid-24glucuronide, CDCA-24G",C30H47O9,c,lca24g_c,-1
Lithocholic acid-3glucuronide; CDCA-3G[c],"Lithocholic acid-3glucuronide, CDCA-3G",C30H47O9,c,lca3g_c,-1
Lithocholic acid 3-sulfate[c],Lithocholic acid 3-sulfate,C24H38O6S,c,lca3s_c,-2
Taurocholic acid 3-sulfate[c],Taurocholic acid 3-sulfate,C26H44NO10S2,c,tca3s_c,-1
Taurochenodeoxycholic acid 3-sulfate[c],Taurochenodeoxycholic acid 3-sulfate,C26H44NO9S2,c,tcdca3s_c,-1
Taurodeoxycholic acid 3-sulfate[c],Taurodeoxycholic acid 3-sulfate,C26H43NO9S2,c,tdca3s_c,-2
Taurohyocholic acid; N-(3alpha;6alpha;7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c],"Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine",C26H44NO7S,c,thyochol_c,-1
Tauroursodeoxycholic acid 3-sulfate[c],Tauroursodeoxycholic acid 3-sulfate,C26H44NO9S2,c,tudca3s_c,-1
Ursocholic acid; 3alpha;7beta;12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha;7beta;12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c],"Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",C24H39O5,c,uchol_c,-1
Ursodeoxycholic acid 3-sulfate[c],Ursodeoxycholic acid 3-sulfate,C24H38O7S,c,udca3s_c,-2
Glycocholic acid 3-sulfate[s],Glycocholic acid 3-sulfate,C26H42NO9S,s,gca3s_s,-1
Glycochenodeoxycholic acid 3-sulfate[s],Glycochenodeoxycholic acid 3-sulfate,C26H42NO8S,s,gcdca3s_s,-1
Glycodeoxycholic acid 3-sulfate[s],Glycodeoxycholic acid 3-sulfate,C26H42NO8S,s,gdca3s_s,-1
Glycoursodeoxycholic acid 3-sulfate[s],Glycoursodeoxycholic acid 3-sulfate,C26H42NO8S,s,gudca3s_s,-1
Hyocholic acid-24glucuronide; HCA-24G[s],"Hyocholic acid-24glucuronide, HCA-24G",C30H47O11,s,hca24g_s,-1
Hyocholic acid-6glucuronide; HCA-6G[s],"Hyocholic acid-6glucuronide, HCA-6G",C30H47O11,s,hca6g_s,-1
Hyodeoxycholic acid-24glucuronide; HDCA-24G[s],"Hyodeoxycholic acid-24glucuronide, HDCA-24G",C30H47O10,s,hdca24g_s,-1
Hyodeoxycholic acid-6glucuronide; HDCA-6G[s],"Hyodeoxycholic acid-6glucuronide, HDCA-6G",C30H47O10,s,hdca6g_s,-1
Hyocholic acid; gamma-Muricholate[s],Hyocholic acid; gamma-Muricholate,C24H39O5,s,hyochol_s,-1
Isochenodeoxycholic acid; 3beta;7alpha-Dihydroxy-5beta-cholanic acid[s],"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",C24H39O4,s,icdchol_s,-1
Isochenodeoxycholic acid; 3beta;7alpha;12alpha-Trihydroxy-5beta-cholanic acid[s],"Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",C24H39O5,s,isochol_s,-1
Lithocholic acid-24glucuronide; CDCA-24G[s],"Lithocholic acid-24glucuronide, CDCA-24G",C30H47O9,s,lca24g_s,-1
Lithocholic acid-3glucuronide; CDCA-3G[s],"Lithocholic acid-3glucuronide, CDCA-3G",C30H47O9,s,lca3g_s,-1
Lithocholic acid 3-sulfate[s],Lithocholic acid 3-sulfate,C24H38O6S,s,lca3s_s,-2
Taurocholic acid 3-sulfate[s],Taurocholic acid 3-sulfate,C26H44NO10S2,s,tca3s_s,-1
Taurochenodeoxycholic acid 3-sulfate[s],Taurochenodeoxycholic acid 3-sulfate,C26H44NO9S2,s,tcdca3s_s,-1
Taurodeoxycholic acid 3-sulfate[s],Taurodeoxycholic acid 3-sulfate,C26H43NO9S2,s,tdca3s_s,-2
Taurohyocholic acid; N-(3alpha;6alpha;7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[s],"Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine",C26H44NO7S,s,thyochol_s,-1
Tauroursodeoxycholic acid 3-sulfate[s],Tauroursodeoxycholic acid 3-sulfate,C26H44NO9S2,s,tudca3s_s,-1
Ursocholic acid; 3alpha;7beta;12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha;7beta;12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[s],"Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",C24H39O5,s,uchol_s,-1
Ursodeoxycholic acid 3-sulfate[s],Ursodeoxycholic acid 3-sulfate,C24H38O7S,s,udca3s_s,-2
Hyocholic acid; gamma-Muricholate[r],Hyocholic acid; gamma-Muricholate,C24H39O5,r,hyochol_r,-1
Hyocholic acid-24glucuronide; HCA-24G[r],"Hyocholic acid-24glucuronide, HCA-24G",C30H47O11,r,hca24g_r,-1
Hyocholic acid-6glucuronide; HCA-6G[r],"Hyocholic acid-6glucuronide, HCA-6G",C30H47O11,r,hca6g_r,-1
hyodeoxycholate[r],hyodeoxycholate,,r,m02155r,0
Hyodeoxycholic acid-24glucuronide; HDCA-24G[r],"Hyodeoxycholic acid-24glucuronide, HDCA-24G",C30H47O10,r,hdca24g_r,-1
Hyodeoxycholic acid-6glucuronide; HDCA-6G[r],"Hyodeoxycholic acid-6glucuronide, HDCA-6G",C30H47O10,r,hdca6g_r,-1
Lithocholic acid-24glucuronide; CDCA-24G[r],"Lithocholic acid-24glucuronide, CDCA-24G",C30H47O9,r,lca24g_r,-1
Lithocholic acid-3glucuronide; CDCA-3G[r],"Lithocholic acid-3glucuronide, CDCA-3G",C30H47O9,r,lca3g_r,-1
Tacrolimus[r],Tacrolimus,C44H69NO12,r,tacr_r,0
12-HT or M-VI; 12-hydroxy tacrolimus[r],"12-HT or M-VI, 12-hydroxy tacrolimus",C44H69NO13,r,12htacr_r,0
12-HT or M-VI; 12-hydroxy tacrolimus[c],"12-HT or M-VI, 12-hydroxy tacrolimus",C44H69NO13,c,12htacr_c,0
12-HT or M-VI; 12-hydroxy tacrolimus[s],"12-HT or M-VI, 12-hydroxy tacrolimus",C44H69NO13,s,12htacr_s,0
13-O-desmethyl tacrolimus; 13-DMT or M-I[r],"13-O-desmethyl tacrolimus, 13-DMT or M-I",C43H67NO12,r,13dmt_r,0
13;31-O-Didesmethyl-tacrolimus[r],"13,31-O-Didesmethyl-tacrolimus",C42H65NO12,r,1331tacr_r,0
31-DMT or M-II; 31-O-desmethyl tacrolimus[r],"31-DMT or M-II, 31-O-desmethyl tacrolimus",C43H67NO12,r,31dmt_r,0
13;31-O-Didesmethyl-tacrolimus[c],"13,31-O-Didesmethyl-tacrolimus",C42H65NO12,c,1331tacr_c,0
13;31-O-Didesmethyl-tacrolimus[s],"13,31-O-Didesmethyl-tacrolimus",C42H65NO12,s,1331tacr_s,0
13-O-desmethyl tacrolimus; 13-DMT or M-I[c],"13-O-desmethyl tacrolimus, 13-DMT or M-I",C43H67NO12,c,13dmt_c,0
13-O-desmethyl tacrolimus; 13-DMT or M-I[s],"13-O-desmethyl tacrolimus, 13-DMT or M-I",C43H67NO12,s,13dmt_s,0
4-OH-midazolam[r],4-OH-midazolam,C18H13ClFN3O,r,4ohmdz_r,0
1;4-Dihydroxy-midazolam[r],"1,4-Dihydroxy-midazolam",C18H13ClFN3O2,r,14hmdz_r,0
1'-OH-midazolam[r],1'-OH-midazolam,C18H13ClFN3O,r,1ohmdz_r,0
1;4-Dihydroxy-midazolam[c],"1,4-Dihydroxy-midazolam",C18H13ClFN3O2,c,14hmdz_c,0
1;4-Dihydroxy-midazolam[s],"1,4-Dihydroxy-midazolam",C18H13ClFN3O2,s,14hmdz_s,0
15-DMT or M-III; 15-O-desmethyl tacrolimus[r],"15-DMT or M-III, 15-O-desmethyl tacrolimus",C43H67NO12,r,15dmt_r,0
13;15-O-didesmethyl tacrolimus[r],"13,15-O-didesmethyl tacrolimus",C42H65NO12,r,1513tacr_r,0
13;15-O-didesmethyl tacrolimus[c],"13,15-O-didesmethyl tacrolimus",C42H65NO12,c,1513tacr_c,0
13;15-O-didesmethyl tacrolimus[s],"13,15-O-didesmethyl tacrolimus",C42H65NO12,s,1513tacr_s,0
15;31-O-Didesmethyl-tacrolimus[r],"15,31-O-Didesmethyl-tacrolimus",C42H65NO12,r,1531tacr_r,0
15;31-O-Didesmethyl-tacrolimus[c],"15,31-O-Didesmethyl-tacrolimus",C42H65NO12,c,1531tacr_c,0
15;31-O-Didesmethyl-tacrolimus[s],"15,31-O-Didesmethyl-tacrolimus",C42H65NO12,s,1531tacr_s,0
15-DMT or M-III; 15-O-desmethyl tacrolimus[c],"15-DMT or M-III, 15-O-desmethyl tacrolimus",C43H67NO12,c,15dmt_c,0
15-DMT or M-III; 15-O-desmethyl tacrolimus[s],"15-DMT or M-III, 15-O-desmethyl tacrolimus",C43H67NO12,s,15dmt_s,0
1-hydroxy S-ibuprofen-glucuronide[c],1-hydroxy S-ibuprofen-glucuronide,C19H25O9,c,1hibupglu_S_c,-1
1-hydroxy S-ibuprofen-glucuronide[s],1-hydroxy S-ibuprofen-glucuronide,C19H25O9,s,1hibupglu_S_s,-1
1-hydroxy S-ibuprofen[r],1-hydroxy S-ibuprofen,C13H17O3,r,1hibup_S_r,-1
1-hydroxy S-ibuprofen-glucuronide[r],1-hydroxy S-ibuprofen-glucuronide,C19H25O9,r,1hibupglu_S_r,-1
1-hydroxy S-ibuprofen[c],1-hydroxy S-ibuprofen,C13H17O3,c,1hibup_S_c,-1
1-hydroxy S-ibuprofen[s],1-hydroxy S-ibuprofen,C13H17O3,s,1hibup_S_s,-1
1'-OH-midazolam-glucuronide[r],1'-OH-midazolam-glucuronide,C24H20ClFN3O7,r,1hmdgluc_r,-1
1'-OH-midazolam-glucuronide[s],1'-OH-midazolam-glucuronide,C24H20ClFN3O7,s,1hmdgluc_s,-1
1'-OH-midazolam-glucuronide[c],1'-OH-midazolam-glucuronide,C24H20ClFN3O7,c,1hmdgluc_c,-1
Midazolam[r],Midazolam,C18H13ClFN3,r,mdz_r,0
1'-OH-midazolam[c],1'-OH-midazolam,C18H13ClFN3O,c,1ohmdz_c,0
1'-OH-midazolam[s],1'-OH-midazolam,C18H13ClFN3O,s,1ohmdz_s,0
2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[c],2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,C33H34FN2O6,c,2hatvacid_c,-1
2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone[c],2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,C33H33FN2O5,c,2hatvlac_c,0
2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[r],2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,C33H34FN2O6,r,2hatvacid_r,-1
2-hydroxy-atorvastatin-acyl-glucuronide[r],2-hydroxy-atorvastatin-acyl-glucuronide,C39H42FN2O12,r,2hatvacidgluc_r,-1
2-hydroxy-atorvastatin-acyl-glucuronide[c],2-hydroxy-atorvastatin-acyl-glucuronide,C39H42FN2O12,c,2hatvacidgluc_c,-1
